"","X","file","Pelvis_height","Model_mass","Model_weight","Step_length_R","Step_length_L","Duty_factor_R","Duty_factor_L","Stride_freq","Stride_time","Target_speed","Speed","COT.main","Meta","flight_time","contact_events_total","Gravity","cong","GRFvert_R_max","GRFvert_R_min","GRFfore_R_max","GRFfore_R_min","med_gas_r_tendon","med_gas_r_muscle","lat_gas_r_tendon","lat_gas_r_muscle","soleus_r_tendon","soleus_r_muscle","EMA_knee","EMA_ankle","EMA_hip","metabolic.energy","muscle.activation","actuator.excitation","joint.accelerations","limit.torques","dadt","dFdt","arm.accelerations","planet","scale","job","filename","status_color","COT.status","grf","gait","bounds","status"
"374",374,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1159.mat",1.84677758730575,500,4905,0.101948506035662,0.115009620014667,0.92,0.92,0.869521110391158,1.1500583344666,0.1,0.0986329005808057,46.6392938564788,0.823910835959115,0,0,-11.477,56.1714872208618,5729.51822740944,42.171809368733,143.865756983322,-655.197137741938,1,1,1,1,1,1,12.2724255205459,3.84469777061764,7.26103517555229,10803.3179846746,1255.92585570822,79631.5730566079,1872.52753011838,8.19973500973263,2.45904258517352e-06,1.66712700396609e-06,9.11918123275559e-05,"kepler186","scale500","job1159","kepler186_scale500_job1159","#ffffff","46.6393","","shuffling","","ok"
"375",375,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1160.mat",1.84677758730575,500,4905,0.569539060519819,0.594805578678017,0.77,0.77,0.840456344771891,1.18982979451647,0.5,0.49428476013976,10.5256307221838,0.931819496746442,0,2,-11.477,53.6038605856723,6004.92022994397,2.05666553916035,298.478641563717,-622.316913527222,1,1,1,1,1,1,11.2828578271763,3.87073764337071,7.43656461329075,2559.95858889834,357.353931385132,16804.994241494,326.867150054394,4.54723041185695,6.76084150519082e-07,4.58699450233811e-07,1.47840153679123e-05,"kepler186","scale500","job1160","kepler186_scale500_job1160","#ffffff","10.5256","","walking","","ok"
"376",376,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1161.mat",1.84677758730575,500,4905,1.87762290617238,1.94498309783469,0.72,0.72,0.514647175324212,1.94307876919762,1,0.988371279964641,9.17457834773801,1.62409965576532,0,4,-11.477,57.1381621751068,5687.17595706621,-13.8627227546364,770.683247103027,-973.019804129871,1,1,1,1,1,1,8.38211593653008,13.3733271744291,9.87354553929904,5805.52031205801,334.087327806174,4432.33157408816,520.364470841626,592.057846046912,8.29433512948171e-07,4.51580341357864e-07,1.65818327711643e-05,"kepler186","scale500","job1161","kepler186_scale500_job1161","#7030a0","9.1746","","walking funky on toes","","max_iterations"
"377",377,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1162.mat",1.84677758730575,500,4905,2.01960834481662,2.04993180136542,0.63,0.63,0.731494008098194,1.36706519661028,1.5,1.48195078509063,4.56758506639754,1.21234679554318,0,2,-11.477,56.7021300516975,6180.00450215694,0.0184168063371556,747.885875023022,-686.71677992519,1,1,1,1,1,1,11.5642602556749,3.95033062659809,7.80997165130226,1651.72657830664,166.656994544171,6228.70730539278,133.490990958635,22.8399216305416,5.13356715172467e-07,3.31524685106406e-07,1.02782208089692e-06,"kepler186","scale500","job1162","kepler186_scale500_job1162","#ffffff","4.5676","","walking","","ok"
"378",378,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1163.mat",1.84677758730575,500,4905,1.94143026375331,1.97322327129977,0.58,0.58,1.01302452763568,0.98714292963263,2,1.97745478748292,6.6726434021024,2.36325683116186,0,2,-11.477,55.9265175720886,5900.55446334212,-26.8504808980179,866.944852701617,-1323.47592534454,1,1,1,1,1,1,9.5786162054094,11.4073072230079,7.06007653522602,7045.00213002563,231.473212992638,5314.16843364005,459.809478448568,431.925144669287,1.38642708619385e-06,7.59565158305585e-07,4.62778529344728e-06,"kepler186","scale500","job1163","kepler186_scale500_job1163","#ff8ad8","6.6726","","walking funky on toes","","strange_movement?"
"379",379,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1164.mat",1.84677758730575,500,4905,2.54599575653557,2.56891297466768,0.58,0.58,0.97270570409878,1.02806017872231,2.5,2.469874457214,9.24406698241233,4.08925700071084,0,2,-11.477,54.1519483030783,12070.0049656196,-0.379821995783788,2550.2901440608,-2268.63567039004,1,1,1,1,1,1,11.5661711778211,5.82985433374907,6.92975063364183,19837.6633322841,229.78745664788,4582.16279011511,1754.9144752185,183.971877193732,1.94373889920864e-06,1.29356271866625e-06,1.66839218948336e-05,"kepler186","scale500","job1164","kepler186_scale500_job1164","#ed7d31","9.2441","","sliding jerky movements","","restoration_failed"
"380",380,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1165.mat",1.84677758730575,500,4905,2.57891799833582,2.61216641570723,0.55,0.55,1.14671692059743,0.872054804492647,3,2.96432107254501,7.08792087637984,3.76314147123303,0,1,-11.477,56.4994687371513,6364.05234902491,-37.1058550519568,1283.70686510507,-2010.11214397591,1,1,1,1,1,1,10.9050362363187,10.9431100526553,6.82444826803782,14796.8599205522,212.617461589035,4064.17904644906,1051.60519937001,544.321453994682,1.58850599205445e-06,8.35961360874564e-07,8.19802172963596e-06,"kepler186","scale500","job1165","kepler186_scale500_job1165","#7030a0","7.0879","","walking on tips of toes","","max_iterations"
"381",381,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1166.mat",1.84677758730575,500,4905,2.95612671273588,2.98538146778806,0.53,0.53,1.16970441042943,0.854916841454734,3.5,3.45827235212941,9.09558421382284,5.63373267100805,0,2,-11.477,67.4472346530296,6570.75444973385,-33.8263324886302,1443.33388990282,-2035.62291075293,1,1,1,1,1,1,11.0011535519943,10.1776285941342,6.98209874442358,39577.7879170355,223.524853992645,14985.6912461161,1582.46742300191,5981.09269255446,1.55545928972334e-06,8.62797781464373e-07,4.71574274613628e-05,"kepler186","scale500","job1166","kepler186_scale500_job1166","#7030a0","9.0956","","walking on tips of toes","","max_iterations"
"382",382,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1167.mat",1.84677758730575,500,4905,2.85095264442191,2.85105252525645,0.51,0.51,1.38859293982861,0.720153452691058,4,3.9547146459019,7.62292020517698,5.39936850984268,0,2,-11.477,54.5407664605259,13134.2563603433,-4.91133434993078e-09,972.476032129639,-3947.68761554049,1,1,1,1,1,1,9.78230788436382,5.00759065072115,7.64093822716952,25046.1827104537,154.07282433259,3303.87878897164,1489.70056085295,1913.24166494615,1.67689141807218e-06,1.02522476723718e-06,1.05951966143559e-05,"kepler186","scale500","job1167","kepler186_scale500_job1167","#7030a0","7.6229","","grounded running","","max_iterations"
"383",383,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1168.mat",1.84677758730575,500,4905,3.10597980702199,3.10663864607887,0.5,0.5,1.43187531968793,0.698384828797766,4.5,4.44879059293926,8.35899213717078,6.66043085127736,0,2,-11.477,54.8139034960654,14072.8597197626,-0.259433117318085,1330.28582982563,-4252.16348509477,1,1,1,1,1,1,9.55105375058759,5.18137291850712,8.33961442634077,37857.4347098055,159.732537514886,5842.32039629208,1776.03554110247,3985.1963714934,1.69906362001095e-06,1.07154881996161e-06,2.6771580020882e-05,"kepler186","scale500","job1168","kepler186_scale500_job1168","#ffffff","8.359","","grounded running","","ok"
"384",384,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1169.mat",1.84677758730575,500,4905,3.35899322181485,3.37957435518764,0.47,0.47,1.46354759738435,0.683271252528583,5,4.94404657196874,9.14805674080719,8.10061228111582,0,2,-11.477,55.1102730968005,13922.7432160263,-0.00277540246430152,1599.6867264028,-4168.61158986957,1,1,1,1,1,1,9.55238479204846,5.13513584891879,8.66589258325782,57375.1036556101,160.026241149277,170471.040985951,2028.12494635676,26351.5379125447,1.54381902778616e-06,1.03664278439502e-06,9.23378004958378e-05,"kepler186","scale500","job1169","kepler186_scale500_job1169","#7030a0","9.1481","","running","","max_iterations"
"385",385,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1170.mat",1.84677758730575,500,4905,1.12759128717594,1.13937191172624,0.7,0.7,4.79708981240193,0.208459720185913,5.5,5.44859906005705,6.66636668360469,6.50549717843895,0,2,-11.477,56.8343604993208,9911.4997393227,-18.4541388497787,80.4297795617318,-3664.92983552747,1,1,1,1,1,1,10.9680472816442,5.65270433740824,8.63579979524083,30154.3615682082,124.360357614718,134319.775637623,2180.04338083466,1.03447063590449,2.82677190770922e-06,1.37825996466272e-06,6.69836736236274e-05,"kepler186","scale500","job1170","kepler186_scale500_job1170","#7030a0","6.6664","","really fast shuffling","","max_iterations"
"386",386,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1857.mat",1.84677758730575,500,4905,1.9532323085418,1.98826714876893,0.67,0.67,0.502859104069758,1.98862860770893,1,0.988037103373804,5.64408283296117,0.998787448384616,0,2,-11.477,62.0226754491149,5976.07590040357,0.000341740950977373,656.961804999133,-559.952325990922,1,1,1,1,1,1,12.042809245273,3.948444785046,8.42291505177349,1632.58225307802,202.617899327595,4585.92172489176,114.952186369353,42.288198897077,3.35327652653585e-07,2.27094241941469e-07,1.29905018057787e-05,"kepler186","scale500","job1857",NA,NA,NA,NA,NA,NA,NA
"387",387,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1858.mat",1.84677758730575,500,4905,2.32612720415871,2.3608820334379,0.57,0.57,1.05713116062571,0.945956412265913,2.5,2.47068648933611,5.27248749592307,2.33313378293207,0,2,-11.477,60.1476904913889,7809.03206465345,-0.0424782728025932,868.686238593147,-2015.77405462404,1,1,1,1,1,1,11.1456299591403,4.03642495940138,7.77961457425267,4850.24193690958,162.98203401943,3771.63474270648,524.522826566373,50.280026053334,1.0811769613436e-06,6.65906459912417e-07,2.36461212483851e-06,"kepler186","scale500","job1858",NA,NA,NA,NA,NA,NA,NA
"388",388,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1869.mat",1.84677758730575,500,4905,2.41445732059887,2.44599858222047,0.56,0.56,1.06035583665824,0.943079639332722,2.6,2.56925015561213,5.39272004365392,2.48153674232784,0,2,-11.477,52.6632339714514,7651.90024130176,0.00752317673535959,1004.44815000993,-3021.10710284846,1,1,1,1,1,1,8.55718058737281,4.03404322246497,7.30899708436831,5426.58026591831,165.440395087238,3724.80011923897,428.227027663147,16.3777095869456,1.01056497018972e-06,6.60077920563555e-07,1.9119926597994e-06,"kepler186","scale500","job1869",NA,NA,NA,NA,NA,NA,NA
"389",389,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1870.mat",1.84677758730575,500,4905,2.47847632717341,2.51805014496334,0.57,0.57,1.06989691203718,0.934669488947224,2.7,2.66805799667748,5.47312412491959,2.61539329939704,0,2,-11.477,52.8254129099561,7707.15835358637,0.0109846531425399,1053.77230017902,-2624.28618338719,1,1,1,1,1,1,8.50755213933385,4.05343239421157,7.35299934246391,5936.87357792492,163.685134943525,3583.0275146672,454.359929837853,19.3256627505214,9.78050003843147e-07,6.47258765168132e-07,1.89483302674125e-06,"kepler186","scale500","job1870",NA,NA,NA,NA,NA,NA,NA
"390",390,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1871.mat",1.84677758730575,500,4905,2.5182178218677,2.55073558768812,0.55,0.55,1.09463405481621,0.913547313460756,2.8,2.76732876188578,5.58144782552484,2.76639422696234,0,2,-11.477,52.7695913080613,7864.80083646802,0.0122556433227207,1100.77070477848,-3279.24250928611,1,1,1,1,1,1,8.44376170350137,4.05069203427459,7.3463996510799,6557.60948836694,163.973411067602,3496.19395139683,479.249125379988,25.0315038670105,1.05780012168114e-06,6.86172153498411e-07,1.93541999737841e-06,"kepler186","scale500","job1871",NA,NA,NA,NA,NA,NA,NA
"391",391,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1872.mat",1.84677758730575,500,4905,2.58730143323271,2.62185397612531,0.55,0.55,1.10221102042321,0.907267285003228,2.9,2.86685296227514,5.75505192430415,2.95502465502781,0,2,-11.477,53.4923629378423,7744.83156142317,1.36954179419684e-05,1084.71390962556,-2778.00529373927,1,1,1,1,1,1,8.39622999845406,4.02245783535589,7.48006461326785,7409.18371906965,161.81952080462,3424.09557938468,599.142672546748,6.72849925742157,1.09671105055876e-06,6.82796603964126e-07,2.40795817674013e-06,"kepler186","scale500","job1872",NA,NA,NA,NA,NA,NA,NA
"392",392,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1909.mat",1.84677758730575,500,4905,2.22295505533247,2.25901477800236,0.6,0.6,0.884739415764186,1.13027630755691,2,1.9761970750549,4.67810308392226,1.65579468022432,0,2,-11.477,56.0092874889399,6649.04086417563,0.0311050910957102,880.393200238986,-1102.3137992684,1,1,1,1,1,1,11.5217403963849,3.97830449725714,7.6313703372776,2725.82072533111,158.037883337491,4697.99956934158,242.954355266793,32.5604553591928,7.31870473300915e-07,4.64250717566544e-07,1.24560666959561e-06,"kepler186","scale500","job1909",NA,NA,NA,NA,NA,NA,NA
"393",393,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job1928.mat",1.84677758730575,500,4905,2.22295505533247,2.25901477800236,0.6,0.6,0.884739415764186,1.13027630755691,2,1.9761970750549,4.67810308392226,1.65579468022432,0,2,-11.477,56.0092874889399,6649.04086417563,0.0311050910957102,880.393200238986,-1102.3137992684,1,1,1,1,1,1,11.5217403963849,3.97830449725714,7.6313703372776,2725.82072533111,158.037883337491,4697.99956934158,242.954355266793,32.5604553591928,7.31870473300915e-07,4.64250717566544e-07,1.24560666959561e-06,"kepler186","scale500","job1928",NA,NA,NA,NA,NA,NA,NA
"394",394,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job618.mat",1.84677758730575,500,4905,0.101935060193158,0.114996775806206,0.92,0.92,0.869613234025907,1.14993650150707,0.1,0.0986345440122917,46.6529261597836,0.824165390795707,0,0,-11.477,56.1453934682689,5731.33866691185,42.2123896060413,144.355377844028,-655.174084997529,1,1,1,1,1,1,12.2719220790184,3.84638459628812,7.26048103088885,10802.9943271969,1258.83672656079,79627.1826096986,1874.44023908054,8.46959635805397,2.46540769454263e-06,1.66944297308358e-06,9.12325301562893e-05,"kepler186","scale500","job618","kepler186_scale500_job618","#ffffff","46.6529","","shuffling","","ok"
"395",395,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job619.mat",1.84677758730575,500,4905,0.966221885766127,0.999956058272327,0.78,0.78,0.499999995090493,2.00000001963803,0.5,0.49501087768781,10.1853211566333,0.903016972885481,0,2,-11.477,61.2084116211059,5831.07161714572,0.158357484313229,268.964865850311,-417.800105786849,1,1,1,1,1,1,11.8237461910654,3.84937646849035,8.03821736918555,2655.59619132969,326.685901666005,7693.1360608906,210.66989836853,63.1257233918628,3.34864523372901e-07,2.2885373572889e-07,2.79541670373938e-05,"kepler186","scale500","job619","kepler186_scale500_job619","#ffffff","10.1853","","walking","","ok"
"396",396,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job620.mat",1.84677758730575,500,4905,1.87689935317726,1.94644144080575,0.7,0.7,0.514141021419832,1.94499166247898,1,0.988235897690109,9.17348697302009,1.62368402395183,0,3,-11.477,56.8447400487295,5747.58726078159,-15.84965780111,790.134032241798,-1013.68848300021,1,1,1,1,1,1,8.51045748158393,13.4578469215654,9.93970874376386,5783.52058297883,332.909209059991,4601.33310493589,469.575955507157,590.803393888527,7.84838735339309e-07,4.18183933911506e-07,1.59059085420368e-05,"kepler186","scale500","job620","kepler186_scale500_job620","#ff9900","9.1735","","walking on pointe","","restoration_failed"
"397",397,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job621.mat",1.84677758730575,500,4905,2.22349677958605,2.24442333236979,0.61,0.61,0.668123963914838,1.49672823309697,1.5,1.4812234346878,4.85374723263518,1.28766880245318,0,2,-11.477,57.2079409198881,6244.13735543052,0.00698817412843749,859.119828325346,-898.395578524685,1,1,1,1,1,1,11.8105497602321,3.96972938424116,7.76047144931161,2117.93291235035,172.455515452964,5590.42243142239,156.5630182462,29.8922478071577,5.08646450342641e-07,3.10052627489558e-07,5.55074085626397e-06,"kepler186","scale500","job621","kepler186_scale500_job621","#ffffff","4.8537","","walking","","ok"
"398",398,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job622.mat",1.84677758730575,500,4905,2.45914171746952,2.48783027345615,0.67,0.67,0.803574283263203,1.24444002356464,2,1.97368559435339,8.74431819966312,3.09108087100607,0,2,-11.477,55.7012999637523,9027.89212779061,-2.73582995216026e-05,2328.77235136819,-1795.79191069736,1,1,1,1,1,1,8.56173448115776,5.50561966448307,7.14134499171188,12138.6517435467,242.844430807215,4520.42937880732,931.887528921807,56.332305962839,1.51772215458272e-06,8.94807085080159e-07,1.03288194168318e-05,"kepler186","scale500","job622","kepler186_scale500_job622","#7030a0","8.7443","","sliding and walking","","max_iterations"
"399",399,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_job623.mat",1.84677758730575,500,4905,2.36141758659195,2.4144476577452,0.59,0.59,1.0341020914737,0.967022509909929,2.5,2.47147117885882,5.08447493543223,2.25065073359119,0,2,-11.477,59.8183699567375,8179.00992173598,-0.0348233968443681,837.364688593046,-1595.23792999088,1,1,1,1,1,1,11.4070298808749,4.01372350534542,7.83245346439705,4561.49490590901,157.895262491196,3758.23608118582,479.182167443432,46.7377618945471,9.28206862419076e-07,5.74977742432279e-07,2.34507828839814e-06,"kepler186","scale500","job623","kepler186_scale500_job623","#ffffff","5.0845","","walking","","ok"
"400",400,"./Falisse_et_al_2022_kepler186_scale500/Falisse_et_al_2022_kepler186_scale500_v3.mat",1.84677758730575,500,4905,2.22441910142605,2.25121289512662,0.607142857142857,0.607142857142857,0.888055282982857,1.12605602282004,2,1.98309668577139,4.63505448312185,1.64628558516694,0,2,-11.477,55.8574439737212,6535.35787984655,0.0411239231417378,897.828014671944,-1044.55629539939,1,1,1,1,1,1,NA,NA,NA,2673.74268235418,155.734469745092,4698.46383130112,245.316188375915,32.496408823729,7.44490411141757e-07,4.68091298844577e-07,1.311746960751e-06,"kepler186","scale500","v3","kepler186_scale500_v3","#ffffff","4.6351","","walking","","ok"
"401",401,"./Falisse_et_al_2022_kepler186_scale63/Falisse_et_al_2022_kepler186_scale63_job1000.mat",0.944624910127275,63,618.03,1.18894644289916,1.19865261528591,0.41,0.41,4.56613527500906,0.219003586134013,5.5,5.45624034923411,5.44894634675587,5.32491240322051,22,1,-11.477,55.8029047590807,1609.52816463957,-129.85558044736,395.197234451127,-957.200905807003,1,1,1,1,1,1,1.00519178247328,0.398344306917613,0.689748784025984,2833.59472228713,116.738821372831,30520.9817577892,2653.35912778991,80.1312808387036,2.83531114191097e-06,1.55660500535119e-06,0.000152657778471238,"kepler186","scale63","job1000","kepler186_scale63_job1000","#ff0000","5.4489","","sliding/shuffling","","not_feasible"
