ID,total_min,high_min,med_min,low_min,rest_min,prop_high,prop_med,prop_low,prop_rest,Name
Coco_1,54.4536666666667,0,0.00366666666666667,6.37433333333333,48.0756666666667,0,6.73355329607434e-05,0.117059763346209,0.882872901120831,Galea_Cat
Freddie_1,55.7026666666667,0,0.000333333333333333,4.60066666666667,51.1016666666667,0,5.98415396031309e-06,0.0825932929602413,0.917400722885798,Galea_Cat
Jaya_1,58.6666666666667,0.000333333333333333,0.00233333333333333,5.10366666666667,53.5603333333333,5.68181818181818e-06,3.97727272727273e-05,0.0869943181818182,0.912960227272727,Galea_Cat
Jett_1,57.044,0.002,0.0276666666666667,12.2353333333333,44.779,3.50606549330342e-05,0.000485005726573639,0.214489399995325,0.784990533623168,Galea_Cat
Juliet_1,54.4476666666667,0.00666666666666667,0.0173333333333333,7.246,47.1776666666667,0.000122441733040289,0.000318348505904753,0.133081919641491,0.866477290119564,Galea_Cat
Maple_1,55.9253333333333,0,0.00366666666666667,3.87033333333333,52.0513333333333,0,6.55636086210185e-05,0.0692053690635133,0.930729067327866,Galea_Cat
Maple_2,23.8626666666667,0,0.000666666666666667,1.61566666666667,22.2463333333333,0,2.79376431804213e-05,0.067706878247751,0.932265184109069,Galea_Cat
Max_1,56.491,0.00133333333333333,0.042,10.7453333333333,45.7023333333333,2.3602579761968e-05,0.000743481262501992,0.1902131903017,0.809019725856036,Galea_Cat
Obi_1,50.953,0,0.00266666666666667,5.74,45.2103333333333,0,5.2335812742462e-05,0.112652836928149,0.887294827259108,Galea_Cat
Romeo_1,55.911,0.000333333333333333,0.008,8.53633333333333,47.3663333333333,5.96185604502394e-06,0.000143084545080575,0.152677171457018,0.847173782141857,Galea_Cat
Skippy_1,56.5026666666667,0,0.00333333333333333,4.68633333333333,51.813,0,5.89942657573684e-05,0.0829400382282842,0.917000967505959,Galea_Cat
Timmy_1,55.8283333333333,0,0.00266666666666667,10.3576666666667,45.468,0,4.77654715347643e-05,0.185527062124966,0.814425172403499,Galea_Cat
Cayless,56.212,0.003,0.0316666666666667,19.7106666666667,36.4666666666667,5.33693873194336e-05,0.000563343532816243,0.350648734552527,0.648734552527337,Gaschk_Quoll
Disgrace,28.5966666666667,0.00133333333333333,0.0113333333333333,6.781,21.803,4.6625480825271e-05,0.000396316587014804,0.237125539107122,0.762431518825038,Gaschk_Quoll
Grapes,19.7716666666667,0.000333333333333333,0.00566666666666667,10.423,9.34266666666667,1.68591418696788e-05,0.00028660541178454,0.527168507122988,0.472528028323358,Gaschk_Quoll
Klemmer,13.9586666666667,0,0.00233333333333333,7.48133333333333,6.475,0,0.00016716018721941,0.535963320278919,0.463869519533862,Gaschk_Quoll
Maloney,5.96,0.000666666666666667,0.00333333333333333,3.35333333333333,2.60266666666667,0.000111856823266219,0.000559284116331096,0.562639821029083,0.43668903803132,Gaschk_Quoll
Moimoi,41.8366666666667,0,0.00933333333333333,19.6656666666667,22.1616666666667,0,0.000223089793641941,0.4700581626962,0.529718747510159,Gaschk_Quoll
Moon,6.68566666666667,0.000333333333333333,0.006,3.287,3.39233333333333,4.98579049708331e-05,0.000897442289474996,0.491648800917386,0.507403898888169,Gaschk_Quoll
Shillington,13.502,0.000333333333333333,0.00733333333333333,5.21533333333333,8.279,2.46877005875673e-05,0.00054312941292648,0.386263763393078,0.613168419493408,Gaschk_Quoll
